Handle,Title,Body (HTML),Vendor,Standard Product Type,Custom Product Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
chan-vay-but-chi-cạp-cao-co-tui,,,,,,,,,Đen,,M,,,"",0.0,shopify,0,deny,manual,489000,489000,true,true,"",https://cdn.shopify.com/s/files/1/0609/7046/7542/products/apn3010-trk-cvn1664-tit-3.jpg?v=1637683117,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/apn3062-nau-cvn1664-den-4-2-5ba2fdd5-0666-4362-84dd-49fd023d3800.jpg?v=1637683117,kg,,200000,
chan-vay-but-chi-cạp-cao-co-tui,,,,,,,,,Đen,,L,,,"",0.0,shopify,0,deny,manual,489000,489000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/apn3062-nau-cvn1664-den-4-2-5ba2fdd5-0666-4362-84dd-49fd023d3800.jpg?v=1637683117,kg,,200000,
chan-vay-but-chi-cạp-cao-co-tui,,,,,,,,,Đen,,XL,,,"",0.0,shopify,0,deny,manual,489000,489000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/apn3062-nau-cvn1664-den-4-2-5ba2fdd5-0666-4362-84dd-49fd023d3800.jpg?v=1637683117,kg,,200000,
chan-vay-but-chi-cạp-cao-co-tui,,,,,,,,,Tím than,,S,,,"",0.0,shopify,0,deny,manual,489000,489000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/apn3010-trk-cvn1664-tit-3.jpg?v=1637683117,kg,,200000,
chan-vay-but-chi-cạp-cao-co-tui,,,,,,,,,Tím than,,M,,,"",0.0,shopify,0,deny,manual,489000,489000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/apn3010-trk-cvn1664-tit-3.jpg?v=1637683117,kg,,200000,
chan-vay-but-chi-cạp-cao-co-tui,,,,,,,,,Tím than,,L,,,"",0.0,shopify,0,deny,manual,489000,489000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/apn3010-trk-cvn1664-tit-3.jpg?v=1637683117,kg,,200000,
chan-vay-but-chi-cạp-cao-co-tui,,,,,,,,,Tím than,,XL,,,"",0.0,shopify,0,deny,manual,489000,489000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/apn3010-trk-cvn1664-tit-3.jpg?v=1637683117,kg,,200000,
chan-vay-om-cong-sở-dang-dai,Chân Váy Ôm Công Sở Dáng Dài,"",bathangminh,,,"chân váy, nữ",true,Màu sắc,Đen,Kích cỡ,S,,,"",0.0,shopify,0,deny,manual,309000,399000,true,true,"",https://cdn.shopify.com/s/files/1/0609/7046/7542/products/cvn3192-tit-2-ca4652e8-25a2-4f07-91b3-d5d10b14bd58.jpg?v=1637683003,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/cvn3192-tit-2-ca4652e8-25a2-4f07-91b3-d5d10b14bd58.jpg?v=1637683003,kg,,100000,active
chan-vay-om-cong-sở-dang-dai,,,,,,,,,Đen,,M,,,"",0.0,shopify,0,deny,manual,309000,399000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/cvn3192-tit-2-ca4652e8-25a2-4f07-91b3-d5d10b14bd58.jpg?v=1637683003,kg,,100000,
chan-vay-om-cong-sở-dang-dai,,,,,,,,,Đen,,L,,,"",0.0,shopify,0,deny,manual,309000,399000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/cvn3192-tit-2-ca4652e8-25a2-4f07-91b3-d5d10b14bd58.jpg?v=1637683003,kg,,100000,
chan-vay-om-cong-sở-dang-dai,,,,,,,,,Đen,,XL,,,"",0.0,shopify,0,deny,manual,309000,399000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/cvn3192-tit-2-ca4652e8-25a2-4f07-91b3-d5d10b14bd58.jpg?v=1637683003,kg,,100000,
chan-vay-but-chi-cong-sở-co-tui,Chân Váy Bút Chì Công Sở Có Túi,"",bathangminh,,,"chân váy, nữ",true,Màu sắc,Đen,Kích cỡ,S,,,"",0.0,shopify,0,deny,manual,389000,389000,true,true,"",https://cdn.shopify.com/s/files/1/0609/7046/7542/products/cvn4096-den-scn4124-vag-2.jpg?v=1637682915,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/cvn4096-den-scn4124-vag-2.jpg?v=1637682915,kg,,100000,active
chan-vay-but-chi-cong-sở-co-tui,,,,,,,,,Đen,,M,,,"",0.0,shopify,0,deny,manual,389000,389000,true,true,"",https://cdn.shopify.com/s/files/1/0609/7046/7542/products/cvn4096-tit-scn3532-vag-2.jpg?v=1637682915,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/cvn4096-den-scn4124-vag-2.jpg?v=1637682915,kg,,100000,
chan-vay-but-chi-cong-sở-co-tui,,,,,,,,,Đen,,L,,,"",0.0,shopify,0,deny,manual,389000,389000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/cvn4096-den-scn4124-vag-2.jpg?v=1637682915,kg,,100000,
chan-vay-but-chi-cong-sở-co-tui,,,,,,,,,Đen,,XL,,,"",0.0,shopify,0,deny,manual,389000,389000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/cvn4096-den-scn4124-vag-2.jpg?v=1637682915,kg,,100000,
chan-vay-but-chi-cong-sở-co-tui,,,,,,,,,Tím than,,S,,,"",0.0,shopify,0,deny,manual,389000,389000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/cvn4096-tit-scn3532-vag-2.jpg?v=1637682915,kg,,100000,
chan-vay-but-chi-cong-sở-co-tui,,,,,,,,,Tím than,,M,,,"",0.0,shopify,0,deny,manual,389000,389000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/cvn4096-tit-scn3532-vag-2.jpg?v=1637682915,kg,,100000,
chan-vay-but-chi-cong-sở-co-tui,,,,,,,,,Tím than,,L,,,"",0.0,shopify,0,deny,manual,389000,389000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/cvn4096-tit-scn3532-vag-2.jpg?v=1637682915,kg,,100000,
chan-vay-but-chi-cong-sở-co-tui,,,,,,,,,Tím than,,XL,,,"",0.0,shopify,0,deny,manual,389000,389000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/cvn4096-tit-scn3532-vag-2.jpg?v=1637682915,kg,,100000,
chan-vay-chữ-a-caro-xếp-ly,Chân Váy Chữ A Caro Xếp Ly,"",bathangminh,,,"chân váy, nữ",true,Màu sắc,Đen,Kích cỡ,S,,,"",0.0,shopify,0,deny,manual,399000,399000,true,true,"",https://cdn.shopify.com/s/files/1/0609/7046/7542/products/cvn4240-den-4.jpg?v=1637682820,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/cvn4240-den-4.jpg?v=1637682820,kg,,100000,active
chan-vay-chữ-a-caro-xếp-ly,,,,,,,,,Đen,,M,,,"",0.0,shopify,0,deny,manual,399000,399000,true,true,"",https://cdn.shopify.com/s/files/1/0609/7046/7542/products/cvn4240-ddo-3.jpg?v=1637682821,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/cvn4240-den-4.jpg?v=1637682820,kg,,100000,
chan-vay-chữ-a-caro-xếp-ly,,,,,,,,,Đen,,L,,,"",0.0,shopify,0,deny,manual,399000,399000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/cvn4240-den-4.jpg?v=1637682820,kg,,100000,
chan-vay-chữ-a-caro-xếp-ly,,,,,,,,,Đỏ,,S,,,"",0.0,shopify,0,deny,manual,399000,399000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/cvn4240-ddo-3.jpg?v=1637682821,kg,,100000,
chan-vay-chữ-a-caro-xếp-ly,,,,,,,,,Đỏ,,M,,,"",0.0,shopify,0,deny,manual,399000,399000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/cvn4240-ddo-3.jpg?v=1637682821,kg,,100000,
chan-vay-chữ-a-caro-xếp-ly,,,,,,,,,Đỏ,,L,,,"",0.0,shopify,0,deny,manual,399000,399000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/cvn4240-ddo-3.jpg?v=1637682821,kg,,100000,
chan-vay-chữ-a-họa-tiết,Chân Váy Chữ A Họa Tiết,"",bathangminh,,,"chân váy, nữ",true,Màu sắc,Đen,Kích cỡ,S,,,"",0.0,shopify,0,deny,manual,209300,299000,true,true,"",https://cdn.shopify.com/s/files/1/0609/7046/7542/products/cvn4294-den-5.jpg?v=1637682743,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/cvn4294-den-5.jpg?v=1637682743,kg,,100000,active
chan-vay-chữ-a-họa-tiết,,,,,,,,,Đen,,M,,,"",0.0,shopify,0,deny,manual,209300,299000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/cvn4294-den-5.jpg?v=1637682743,kg,,100000,
chan-vay-chữ-a-co-tui-nắp,Chân Váy Chữ A Có Túi Nắp,"",bathangminh,,,"chân váy, nữ",true,Màu sắc,Be,Kích cỡ,25,,,"",0.0,shopify,0,deny,manual,379000,379000,true,true,"",https://cdn.shopify.com/s/files/1/0609/7046/7542/products/cjn4000-bee-2.jpg?v=1637682606,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/cjn4000-bee-2.jpg?v=1637682606,kg,,100000,active
chan-vay-chữ-a-co-tui-nắp,,,,,,,,,Be,,26,,,"",0.0,shopify,0,deny,manual,379000,379000,true,true,"",https://cdn.shopify.com/s/files/1/0609/7046/7542/products/cjn4000-nau-2.jpg?v=1637682606,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/cjn4000-bee-2.jpg?v=1637682606,kg,,100000,
chan-vay-chữ-a-co-tui-nắp,,,,,,,,,Be,,27,,,"",0.0,shopify,0,deny,manual,379000,379000,true,true,"",https://cdn.shopify.com/s/files/1/0609/7046/7542/products/cjn4000-vag-2.jpg?v=1637682606,3,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/cjn4000-bee-2.jpg?v=1637682606,kg,,100000,
chan-vay-chữ-a-co-tui-nắp,,,,,,,,,Be,,28,,,"",0.0,shopify,0,deny,manual,379000,379000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/cjn4000-bee-2.jpg?v=1637682606,kg,,100000,
chan-vay-chữ-a-co-tui-nắp,,,,,,,,,Be,,29,,,"",0.0,shopify,0,deny,manual,379000,379000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/cjn4000-bee-2.jpg?v=1637682606,kg,,100000,
chan-vay-chữ-a-co-tui-nắp,,,,,,,,,Nâu,,25,,,"",0.0,shopify,0,deny,manual,379000,379000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/cjn4000-nau-2.jpg?v=1637682606,kg,,100000,
chan-vay-chữ-a-co-tui-nắp,,,,,,,,,Nâu,,26,,,"",0.0,shopify,0,deny,manual,379000,379000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/cjn4000-nau-2.jpg?v=1637682606,kg,,100000,
chan-vay-chữ-a-co-tui-nắp,,,,,,,,,Nâu,,27,,,"",0.0,shopify,0,deny,manual,379000,379000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/cjn4000-nau-2.jpg?v=1637682606,kg,,100000,
chan-vay-chữ-a-co-tui-nắp,,,,,,,,,Nâu,,28,,,"",0.0,shopify,0,deny,manual,379000,379000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/cjn4000-nau-2.jpg?v=1637682606,kg,,100000,
chan-vay-chữ-a-co-tui-nắp,,,,,,,,,Nâu,,29,,,"",0.0,shopify,0,deny,manual,379000,379000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/cjn4000-nau-2.jpg?v=1637682606,kg,,100000,
chan-vay-chữ-a-co-tui-nắp,,,,,,,,,Vàng,,25,,,"",0.0,shopify,0,deny,manual,379000,379000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/cjn4000-vag-2.jpg?v=1637682606,kg,,100000,
chan-vay-chữ-a-co-tui-nắp,,,,,,,,,Vàng,,26,,,"",0.0,shopify,0,deny,manual,379000,379000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/cjn4000-vag-2.jpg?v=1637682606,kg,,100000,
chan-vay-chữ-a-co-tui-nắp,,,,,,,,,Vàng,,27,,,"",0.0,shopify,0,deny,manual,379000,379000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/cjn4000-vag-2.jpg?v=1637682606,kg,,100000,
chan-vay-chữ-a-co-tui-nắp,,,,,,,,,Vàng,,28,,,"",0.0,shopify,0,deny,manual,379000,379000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/cjn4000-vag-2.jpg?v=1637682606,kg,,100000,
chan-vay-chữ-a-co-tui-nắp,,,,,,,,,Vàng,,29,,,"",0.0,shopify,0,deny,manual,379000,379000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/cjn4000-vag-2.jpg?v=1637682606,kg,,100000,
chan-vay-chữ-a-phối-beo-họa-tiết-rang-soi,Chân Váy Chữ A Phối Bèo Họa Tiết Răng Sói,"",bathangminh,,,"chân váy, nữ",true,Màu sắc,Nâu,Kích cỡ,XS,,,"",0.0,shopify,0,deny,manual,399000,399000,true,true,"",https://cdn.shopify.com/s/files/1/0609/7046/7542/products/atn4370-tra-cvn4212-nau-1-79ecb6df-b79b-4325-8c37-db76d2616ad7.jpg?v=1637682496,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/atn4370-tra-cvn4212-nau-1-79ecb6df-b79b-4325-8c37-db76d2616ad7.jpg?v=1637682496,kg,,100000,active
chan-vay-chữ-a-phối-beo-họa-tiết-rang-soi,,,,,,,,,Nâu,,S,,,"",0.0,shopify,0,deny,manual,399000,399000,true,true,"",https://cdn.shopify.com/s/files/1/0609/7046/7542/products/atn4462-den-cvn4212-den-5-17252a22-1852-46a0-ad27-f41d995ff2a4.jpg?v=1637682497,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/atn4370-tra-cvn4212-nau-1-79ecb6df-b79b-4325-8c37-db76d2616ad7.jpg?v=1637682496,kg,,100000,
chan-vay-chữ-a-phối-beo-họa-tiết-rang-soi,,,,,,,,,Nâu,,M,,,"",0.0,shopify,0,deny,manual,399000,399000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/atn4370-tra-cvn4212-nau-1-79ecb6df-b79b-4325-8c37-db76d2616ad7.jpg?v=1637682496,kg,,100000,
chan-vay-chữ-a-phối-beo-họa-tiết-rang-soi,,,,,,,,,Đen,,XS,,,"",0.0,shopify,0,deny,manual,399000,399000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/atn4462-den-cvn4212-den-5-17252a22-1852-46a0-ad27-f41d995ff2a4.jpg?v=1637682497,kg,,100000,
chan-vay-chữ-a-phối-beo-họa-tiết-rang-soi,,,,,,,,,Đen,,S,,,"",0.0,shopify,0,deny,manual,399000,399000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/atn4462-den-cvn4212-den-5-17252a22-1852-46a0-ad27-f41d995ff2a4.jpg?v=1637682497,kg,,100000,
chan-vay-chữ-a-phối-beo-họa-tiết-rang-soi,,,,,,,,,Đen,,M,,,"",0.0,shopify,0,deny,manual,399000,399000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/atn4462-den-cvn4212-den-5-17252a22-1852-46a0-ad27-f41d995ff2a4.jpg?v=1637682497,kg,,100000,
chan-vay-but-chi-dai-beo-dinh-cuc,Chân Váy Bút Chì Dài Bèo Đính Cúc,"",bathangminh,,,"chân váy, áo",true,Màu sắc,Đen,Kích cỡ,S,,,"",0.0,shopify,0,deny,manual,399000,399000,true,true,"",https://cdn.shopify.com/s/files/1/0609/7046/7542/products/smn4328-hog-cvn4290-den-4.jpg?v=1637682367,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/smn4328-hog-cvn4290-den-4.jpg?v=1637682367,kg,,100000,active
chan-vay-but-chi-dai-beo-dinh-cuc,,,,,,,,,Đen,,M,,,"",0.0,shopify,0,deny,manual,399000,399000,true,true,"",https://cdn.shopify.com/s/files/1/0609/7046/7542/products/smn4266-tra-cvn4290-tit-3-2eb49f44-2ea7-4dec-90c9-83763f9eb485.jpg?v=1637682367,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/smn4328-hog-cvn4290-den-4.jpg?v=1637682367,kg,,100000,
chan-vay-but-chi-dai-beo-dinh-cuc,,,,,,,,,Đen,,L,,,"",0.0,shopify,0,deny,manual,399000,399000,true,true,"",https://cdn.shopify.com/s/files/1/0609/7046/7542/products/smn4274-nau-cvn4290-nan-4.jpg?v=1637682368,3,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/smn4328-hog-cvn4290-den-4.jpg?v=1637682367,kg,,100000,
chan-vay-but-chi-dai-beo-dinh-cuc,,,,,,,,,Đen,,XL,,,"",0.0,shopify,0,deny,manual,399000,399000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/smn4328-hog-cvn4290-den-4.jpg?v=1637682367,kg,,100000,
chan-vay-but-chi-dai-beo-dinh-cuc,,,,,,,,,Tím than,,S,,,"",0.0,shopify,0,deny,manual,399000,399000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/smn4266-tra-cvn4290-tit-3-2eb49f44-2ea7-4dec-90c9-83763f9eb485.jpg?v=1637682367,kg,,100000,
chan-vay-but-chi-dai-beo-dinh-cuc,,,,,,,,,Tím than,,M,,,"",0.0,shopify,0,deny,manual,399000,399000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/smn4266-tra-cvn4290-tit-3-2eb49f44-2ea7-4dec-90c9-83763f9eb485.jpg?v=1637682367,kg,,100000,
chan-vay-but-chi-dai-beo-dinh-cuc,,,,,,,,,Tím than,,L,,,"",0.0,shopify,0,deny,manual,399000,399000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/smn4266-tra-cvn4290-tit-3-2eb49f44-2ea7-4dec-90c9-83763f9eb485.jpg?v=1637682367,kg,,100000,
chan-vay-but-chi-dai-beo-dinh-cuc,,,,,,,,,Tím than,,XL,,,"",0.0,shopify,0,deny,manual,399000,399000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/smn4266-tra-cvn4290-tit-3-2eb49f44-2ea7-4dec-90c9-83763f9eb485.jpg?v=1637682367,kg,,100000,
chan-vay-but-chi-dai-beo-dinh-cuc,,,,,,,,,Nâu,,S,,,"",0.0,shopify,0,deny,manual,399000,399000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/smn4274-nau-cvn4290-nan-4.jpg?v=1637682368,kg,,100000,
chan-vay-but-chi-dai-beo-dinh-cuc,,,,,,,,,Nâu,,M,,,"",0.0,shopify,0,deny,manual,399000,399000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/smn4274-nau-cvn4290-nan-4.jpg?v=1637682368,kg,,100000,
chan-vay-but-chi-dai-beo-dinh-cuc,,,,,,,,,Nâu,,L,,,"",0.0,shopify,0,deny,manual,399000,399000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/smn4274-nau-cvn4290-nan-4.jpg?v=1637682368,kg,,100000,
chan-vay-but-chi-dai-beo-dinh-cuc,,,,,,,,,Nâu,,XL,,,"",0.0,shopify,0,deny,manual,399000,399000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/smn4274-nau-cvn4290-nan-4.jpg?v=1637682368,kg,,100000,
vay-chữ-a-duoi-ca-tay-beo,Váy Chữ A Đuôi Cá Tay Bèo,"",bathangminh,,,"nữ, váy",true,Màu sắc,Đen,Kích cỡ,S,,,"",0.0,shopify,0,deny,manual,799000,799000,true,true,"",https://cdn.shopify.com/s/files/1/0609/7046/7542/products/vdn3628-den-9.jpg?v=1637682182,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/vdn3628-den-9.jpg?v=1637682182,kg,,350000,active
vay-chữ-a-duoi-ca-tay-beo,,,,,,,,,Đen,,M,,,"",0.0,shopify,0,deny,manual,799000,799000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/vdn3628-den-9.jpg?v=1637682182,kg,,350000,
vay-hoa-nhi-cổ-beo-tay-bồng,Váy Hoa Nhí Cổ Bèo Tay Bồng,"",bathangminh,,,"nữ, váy",true,Màu sắc,Hồng,Kích cỡ,S,,,"",0.0,shopify,0,deny,manual,649000,649000,true,true,"",https://cdn.shopify.com/s/files/1/0609/7046/7542/products/vdn4146-hog-3.jpg?v=1637682055,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/vdn4146-hog-3.jpg?v=1637682055,kg,,300000,active
vay-hoa-nhi-cổ-beo-tay-bồng,,,,,,,,,Hồng,,M,,,"",0.0,shopify,0,deny,manual,649000,649000,true,true,"",https://cdn.shopify.com/s/files/1/0609/7046/7542/products/vdn4146-vag-3.jpg?v=1637682055,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/vdn4146-hog-3.jpg?v=1637682055,kg,,300000,
vay-hoa-nhi-cổ-beo-tay-bồng,,,,,,,,,Hồng,,L,,,"",0.0,shopify,0,deny,manual,649000,649000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/vdn4146-hog-3.jpg?v=1637682055,kg,,300000,
vay-hoa-nhi-cổ-beo-tay-bồng,,,,,,,,,Vàng,,S,,,"",0.0,shopify,0,deny,manual,649000,649000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/vdn4146-vag-3.jpg?v=1637682055,kg,,300000,
vay-hoa-nhi-cổ-beo-tay-bồng,,,,,,,,,Vàng,,M,,,"",0.0,shopify,0,deny,manual,649000,649000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/vdn4146-vag-3.jpg?v=1637682055,kg,,300000,
vay-hoa-nhi-cổ-beo-tay-bồng,,,,,,,,,Vàng,,L,,,"",0.0,shopify,0,deny,manual,649000,649000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/vdn4146-vag-3.jpg?v=1637682055,kg,,300000,
vay-hoa-nhi-tay-phồng-cổ-nơ,Váy Hoa Nhí Tay Phồng Cổ Nơ,"",bathangminh,,,"nữ, váy",true,Màu sắc,Hồng,Kích cỡ,S,,,"",0.0,shopify,0,deny,manual,699000,699000,true,true,"",https://cdn.shopify.com/s/files/1/0609/7046/7542/products/vdn4162-hog-2.jpg?v=1637681959,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/vdn4162-hog-2.jpg?v=1637681959,kg,,300000,active
vay-hoa-nhi-tay-phồng-cổ-nơ,,,,,,,,,Hồng,,M,,,"",0.0,shopify,0,deny,manual,699000,699000,true,true,"",https://cdn.shopify.com/s/files/1/0609/7046/7542/products/vdn4162-xah-3.jpg?v=1637681959,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/vdn4162-hog-2.jpg?v=1637681959,kg,,300000,
vay-hoa-nhi-tay-phồng-cổ-nơ,,,,,,,,,Hồng,,L,,,"",0.0,shopify,0,deny,manual,699000,699000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/vdn4162-hog-2.jpg?v=1637681959,kg,,300000,
vay-hoa-nhi-tay-phồng-cổ-nơ,,,,,,,,,Xanh lá,,S,,,"",0.0,shopify,0,deny,manual,699000,699000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/vdn4162-xah-3.jpg?v=1637681959,kg,,300000,
vay-hoa-nhi-tay-phồng-cổ-nơ,,,,,,,,,Xanh lá,,M,,,"",0.0,shopify,0,deny,manual,699000,699000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/vdn4162-xah-3.jpg?v=1637681959,kg,,300000,
vay-hoa-nhi-tay-phồng-cổ-nơ,,,,,,,,,Xanh lá,,L,,,"",0.0,shopify,0,deny,manual,699000,699000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/vdn4162-xah-3.jpg?v=1637681959,kg,,300000,
